00003 - A OBI BURG : AOBIBURG: KEY - VEK: RING - FWT
00003 - AD NOI ROW : ADNOIROW: KEY - VBH: RING - FWT
00003 - AFER F RGY : AFERFRGY: KEY - VJK: RING - FWT
00003 - AGN PIA OE : AGNPIAOE: KEY - VQW: RING - FWT
00003 - ARNA IU OO : ARNAIUOO: KEY - VBW: RING - FWT
00003 - B RPG REMO : BRPGREMO: KEY - VVU: RING - FWT
00003 - BAM LMC CJ : BAMLMCCJ: KEY - VQO: RING - FWT
00003 - BCH WEG LH : BCHWEGLH: KEY - VXG: RING - FWT
00003 - CBK CUK PK : CBKCUKPK: KEY - VPA: RING - FWT
00003 - CFF CN AYY : CFFCNAYY: KEY - VBM: RING - FWT
00003 - CHIC JTF A : CHICJTFA: KEY - VTV: RING - FWT
00003 - CHIC TS FA : CHICTSFA: KEY - VWT: RING - FWT
00003 - DE AIX EUM : DEAIXEUM: KEY - VFH: RING - FWT
00003 - DFR OZ SHY : DFROZSHY: KEY - VGB: RING - FWT
00003 - DKA KEG UP : DKAKEGUP: KEY - VPI: RING - FWT
00003 - EI YES BAZ : EIYESBAZ: KEY - VAF: RING - FWT
00003 - EWP ATB MB : EWPATBMB: KEY - VCB: RING - FWT
00003 - GEO DL JEM : GEODLJEM: KEY - VXW: RING - FWT
00003 - GF OEM PEY : GFOEMPEY: KEY - VME: RING - FWT
00003 - GG ONY BEE : GGONYBEE: KEY - VLG: RING - FWT
00003 - GMO ELX ET : GMOELXET: KEY - VPO: RING - FWT
00003 - GPO SC REX : GPOSCREX: KEY - VHO: RING - FWT
00003 - GT ORL WEC : GTORLWEC: KEY - VOG: RING - FWT
00003 - HL NTI POI : HLNTIPOI: KEY - VEE: RING - FWT
00003 - HL PP HEMI : HLPPHEMI: KEY - VUL: RING - FWT
00003 - HLE TNT GI : HLETNTGI: KEY - VZA: RING - FWT
00003 - I HIT CEFA : IHITCEFA: KEY - VUO: RING - FWT
00003 - IDA VRE UW : IDAVREUW: KEY - VTM: RING - FWT
00003 - IHI HC PFA : IHIHCPFA: KEY - VDM: RING - FWT
00003 - IM WOOF QT : IMWOOFQT: KEY - VET: RING - FWT
00003 - IW SEO RWB : IWSEORWB: KEY - VLU: RING - FWT
00003 - IZ NYI VOL : IZNYIVOL: KEY - VMV: RING - FWT
00003 - JMA PT MUT : JMAPTMUT: KEY - VJB: RING - FWT
00003 - JO USS MIG : JOUSSMIG: KEY - VAI: RING - FWT
00003 - JS PVV TMV : JSPVVTMV: KEY - VYU: RING - FWT
00003 - KAZ OTL TJ : KAZOTLTJ: KEY - VUD: RING - FWT
00003 - KR ELF MGO : KRELFMGO: KEY - VUB: RING - FWT
00003 - L NCG JESS : LNCGJESS: KEY - VJP: RING - FWT
00003 - LAK QXE PJ : LAKQXEPJ: KEY - VFW: RING - FWT
00003 - LC SAVA WH : LCSAVAWH: KEY - VUY: RING - FWT
00003 - LEG NUR KM : LEGNURKM: KEY - VAN: RING - FWT
00003 - LIXO YI BZ : LIXOYIBZ: KEY - VGD: RING - FWT
00003 - LM LVR PDT : LMLVRPDT: KEY - VAK: RING - FWT
00003 - LYS IH FWD : LYSIHFWD: KEY - VXI: RING - FWT
00003 - LZ BSL TRL : LZBSLTRL: KEY - VNR: RING - FWT
00003 - MJ ZHA LTR : MJZHALTR: KEY - VFR: RING - FWT
00003 - MR NDI JOO : MRNDIJOO: KEY - VHK: RING - FWT
00003 - MZ ZSL LTL : MZZSLLTL: KEY - VPH: RING - FWT
00003 - N HIKE GFA : NHIKEGFA: KEY - VVH: RING - FWT
00003 - NAVY NC VJ : NAVYNCVJ: KEY - VEF: RING - FWT
00003 - NE KET RPM : NEKETRPM: KEY - VLF: RING - FWT
00003 - NEY KM RAM : NEYKMRAM: KEY - VFM: RING - FWT
00003 - NXC IRE SQ : NXCIRESQ: KEY - VYL: RING - FWT
00003 - P JYV AVAR : PJYVAVAR: KEY - VZG: RING - FWT
00003 - PIX NL DBZ : PIXNLDBZ: KEY - VJT: RING - FWT
00003 - PJ XN ABBR : PJXNABBR: KEY - VGF: RING - FWT
00003 - PK YOE GAP : PKYOEGAP: KEY - VLI: RING - FWT
00003 - Q JENA AGR : QJENAAGR: KEY - VBY: RING - FWT
00003 - R EVEN DVM : REVENDVM: KEY - VQD: RING - FWT
00003 - RB DRC SJK : RBDRCSJK: KEY - VHH: RING - FWT
00003 - RFB TB FRY : RFBTBFRY: KEY - VGN: RING - FWT
00003 - SFB KC TRY : SFBKCTRY: KEY - VNU: RING - FWT
00003 - SZ USF DIL : SZUSFDIL: KEY - VIK: RING - FWT
00003 - TN BIT ARS : TNBITARS: KEY - VCL: RING - FWT
00003 - UK WICK QP : UKWICKQP: KEY - VNV: RING - FWT
00003 - USH WGC LV : USHWGCLV: KEY - VOS: RING - FWT
00003 - VEL ZD ADM : VELZDADM: KEY - VMG: RING - FWT
00003 - VES LDV WM : VESLDVWM: KEY - VKG: RING - FWT
00003 - VO VVD BVG : VOVVDBVG: KEY - VHF: RING - FWT
00003 - WPA AHU UX : WPAAHUUX: KEY - VVZ: RING - FWT
00003 - XY SYM RWD : XYSYMRWD: KEY - VTX: RING - FWT
00004 - DE JN EG XM : DEJNEGXM: KEY - VOY: RING - FWT
00004 - DFX YU C BY : DFXYUCBY: KEY - VZQ: RING - FWT
00004 - DJ GX AEK R : DJGXAEKR: KEY - VWB: RING - FWT
00004 - DJ Z RAL TR : DJZRALTR: KEY - VYF: RING - FWT
00004 - DMC I LYS T : DMCILYST: KEY - VBL: RING - FWT
00004 - DMS DF J WT : DMSDFJWT: KEY - VLP: RING - FWT
00004 - DP LJ HCD X : DPLJHCDX: KEY - VIQ: RING - FWT
00004 - DR LZH B DO : DRLZHBDO: KEY - VAD: RING - FWT
00004 - DSB X ZAR V : DSBXZARV: KEY - VJZ: RING - FWT
00004 - DZ VL VF VL : DZVLVFVL: KEY - VWR: RING - FWT
00004 - E AGE KV KJ : EAGEKVKJ: KEY - VRC: RING - FWT
00004 - E BMZ OZ CK : EBMZOZCK: KEY - VQV: RING - FWT
00004 - E DEZ TK GW : EDEZTKGW: KEY - VDH: RING - FWT
00004 - E FY XG TAY : EFYXGTAY: KEY - VGA: RING - FWT
00004 - E HI HOW FA : EHIHOWFA: KEY - VQS: RING - FWT
00004 - E HI KV UFA : EHIKVUFA: KEY - VGH: RING - FWT
00004 - EC XB WU BH : ECXBWUBH: KEY - VIP: RING - FWT
00004 - EE DOO VJ M : EEDOOVJM: KEY - VYH: RING - FWT
00004 - EEZ L XL TM : EEZLXLTM: KEY - VGY: RING - FWT
00004 - EJ TV AHN R : EJTVAHNR: KEY - VAW: RING - FWT
00004 - EM XG NX BT : EMXGNXBT: KEY - VUI: RING - FWT
00004 - EO AL KF UG : EOALKFUG: KEY - VJH: RING - FWT
00004 - EOT K QV NG : EOTKQVNG: KEY - VHA: RING - FWT
00004 - EP KB WH PX : EPKBWHPX: KEY - VKX: RING - FWT
00004 - EP WD NJ QX : EPWDNJQX: KEY - VEM: RING - FWT
00004 - EPP KL V MX : EPPKLVMX: KEY - VJO: RING - FWT
00004 - EV CM L HSU : EVCMLHSU: KEY - VLO: RING - FWT
00004 - EV SMC WW U : EVSMCWWU: KEY - VOQ: RING - FWT
00004 - EW VD MJ VB : EWVDMJVB: KEY - VMQ: RING - FWT
00004 - EY VY EG VD : EYVYEGVD: KEY - VSB: RING - FWT
00004 - F CYN Y HAH : FCYNYHAH: KEY - VOA: RING - FWT
00004 - F EPI ZY MM : FEPIZYMM: KEY - VII: RING - FWT
00004 - FAC L XH SJ : FACLXHSJ: KEY - VBS: RING - FWT
00004 - FC SO GH WH : FCSOGHWH: KEY - VZR: RING - FWT
00004 - FD ZY OLT W : FDZYOLTW: KEY - VFB: RING - FWT
00004 - FEE QB XG M : FEEQBXGM: KEY - VLA: RING - FWT
00004 - FEW J FD QM : FEWJFDQM: KEY - VJM: RING - FWT
00004 - FEZ PQ LT M : FEZPQLTM: KEY - VLZ: RING - FWT
00004 - FK D REG JP : FKDREGJP: KEY - VZE: RING - FWT
00004 - FO UB W CIG : FOUBWCIG: KEY - VTI: RING - FWT
00004 - FRA OCR U O : FRAOCRUO: KEY - VIF: RING - FWT
00004 - FT L GUY DC : FTLGUYDC: KEY - VRB: RING - FWT
00004 - FT YY V FAC : FTYYVFAC: KEY - VON: RING - FWT
00004 - FY LIX K DD : FYLIXKDD: KEY - VKQ: RING - FWT
00004 - FY PB W AMD : FYPBWAMD: KEY - VOB: RING - FWT
00004 - G COA SUE H : GCOASUEH: KEY - VIU: RING - FWT
00004 - G COVE GE H : GCOVEGEH: KEY - VSZ: RING - FWT
00004 - G DOB WR EW : GDOBWREW: KEY - VUQ: RING - FWT
00004 - G IOS C FEZ : GIOSCFEZ: KEY - VJW: RING - FWT
00004 - G SO LBF EV : GSOLBFEV: KEY - VTE: RING - FWT
00004 - G VOM T FEU : GVOMTFEU: KEY - VWD: RING - FWT
00004 - G ZO IF DEL : GZOIFDEL: KEY - VYJ: RING - FWT
00004 - G ZO IT MEL : GZOITMEL: KEY - VUE: RING - FWT
00004 - G ZOB W KEL : GZOBWKEL: KEY - VWE: RING - FWT
00004 - GAO AL HE J : GAOALHEJ: KEY - VDO: RING - FWT
00004 - GAO DK JE J : GAODKJEJ: KEY - VYE: RING - FWT
00004 - GOO J EG EG : GOOJEGEG: KEY - VBC: RING - FWT
00004 - GQ OB WOE F : GQOBWOEF: KEY - VPS: RING - FWT
00004 - GQ OV MOE F : GQOVMOEF: KEY - VUJ: RING - FWT
00004 - GW OF KI EB : GWOFKIEB: KEY - VCD: RING - FWT
00004 - GX OD HJ EQ : GXODHJEQ: KEY - VRV: RING - FWT
00004 - H LAV VM UI : HLAVVMUI: KEY - VXO: RING - FWT
00004 - H LEGS WG I : HLEGSWGI: KEY - VVP: RING - FWT
00004 - H LK TUT PI : HLKTUTPI: KEY - VSU: RING - FWT
00004 - H LN KI HOI : HLNKIHOI: KEY - VIN: RING - FWT
00004 - H LP KHZ MI : HLPKHZMI: KEY - VRS: RING - FWT
00004 - H LUD KJ II : HLUDKJII: KEY - VSC: RING - FWT
00004 - H LUD RJ II : HLUDRJII: KEY - VPB: RING - FWT
00004 - HL A ECE UI : HLAECEUI: KEY - VNP: RING - FWT
00004 - HL AQ SUU I : HLAQSUUI: KEY - VRP: RING - FWT
00004 - HL GB WB KI : HLGBWBKI: KEY - VDC: RING - FWT
00004 - HL MEY KC I : HLMEYKCI: KEY - VOZ: RING - FWT
00004 - HL MJ YY CI : HLMJYYCI: KEY - VCC: RING - FWT
00004 - HL MR KZ CI : HLMRKZCI: KEY - VDU: RING - FWT
00004 - HL RAL H HI : HLRALHHI: KEY - VCE: RING - FWT
00004 - HL VT X RVI : HLVTXRVI: KEY - VHL: RING - FWT
00004 - HL XB WD BI : HLXBWDBI: KEY - VRL: RING - FWT
00004 - HL YY LIA I : HLYYLIAI: KEY - VBV: RING - FWT
00004 - HLS QE GW I : HLSQEGWI: KEY - VTO: RING - FWT
00004 - I ED NF PJM : IEDNFPJM: KEY - VQR: RING - FWT
00004 - I HIT U MFA : IHITUMFA: KEY - VMP: RING - FWT
00004 - I HIV T PFA : IHIVTPFA: KEY - VOR: RING - FWT
00004 - IB VRY EV K : IBVRYEVK: KEY - VDY: RING - FWT
00004 - ICS YR C WH : ICSYRCWH: KEY - VKN: RING - FWT
00004 - IFK X UTP Y : IFKXUTPY: KEY - VRA: RING - FWT
00004 - IG DT TX JE : IGDTTXJE: KEY - VZC: RING - FWT
00004 - IG JY JR XE : IGJYJRXE: KEY - VXA: RING - FWT
00004 - IHI DZ J FA : IHIDZJFA: KEY - VOU: RING - FWT
00004 - II A YO RUZ : IIAYORUZ: KEY - VBO: RING - FWT
00004 - IJ FG AWY R : IJFGAWYR: KEY - VKL: RING - FWT
00004 - IN MZ FX CS : INMZFXCS: KEY - VWF: RING - FWT
00004 - IS KH VT PV : ISKHVTPV: KEY - VIB: RING - FWT
00004 - ITF YY WY C : ITFYYWYC: KEY - VJS: RING - FWT
00004 - IV WM SB QU : IVWMSBQU: KEY - VMU: RING - FWT
00004 - IV ZM N LTU : IVZMNLTU: KEY - VAG: RING - FWT
00004 - J AFR HAY J : JAFRHAYJ: KEY - VYD: RING - FWT
00004 - J KHW QE LP : JKHWQELP: KEY - VDP: RING - FWT
00004 - J KT XXE NP : JKTXXENP: KEY - VEX: RING - FWT
00004 - J KUJ QB IP : JKUJQBIP: KEY - VWW: RING - FWT
00004 - J NGO KC KS : JNGOKCKS: KEY - VUK: RING - FWT
00004 - J VD MUY JU : JVDMUYJU: KEY - VJE: RING - FWT
00004 - J ZN QI VOL : JZNQIVOL: KEY - VOM: RING - FWT
00004 - JAN ZI RO J : JANZIROJ: KEY - VWK: RING - FWT
00004 - JC BG KB RH : JCBGKBRH: KEY - VVD: RING - FWT
00004 - JCT X QE NH : JCTXQENH: KEY - VCO: RING - FWT
00004 - JN GNU BK S : JNGNUBKS: KEY - VWH: RING - FWT
00004 - JN VF ZI VS : JNVFZIVS: KEY - VNX: RING - FWT
00004 - JNR GO KH S : JNRGOKHS: KEY - VNZ: RING - FWT
00004 - JP ZAK LT X : JPZAKLTX: KEY - VLQ: RING - FWT
00004 - JR M NJI CO : JRMNJICO: KEY - VSH: RING - FWT
00004 - JS RAF M HV : JSRAFMHV: KEY - VOI: RING - FWT
00004 - JSP VE GM V : JSPVEGMV: KEY - VFG: RING - FWT
00004 - JVC MV IS U : JVCMVISU: KEY - VMW: RING - FWT
00004 - JY XB W SBD : JYXBWSBD: KEY - VNQ: RING - FWT
00004 - K FUB W DIY : KFUBWDIY: KEY - VNJ: RING - FWT
00004 - K IF LL XYZ : KIFLLXYZ: KEY - VZV: RING - FWT
00004 - K QR PBO HF : KQRPBOHF: KEY - VEV: RING - FWT
00004 - K THW RUL C : KTHWRULC: KEY - VCG: RING - FWT
00004 - K ZZ TO LTL : KZZTOLTL: KEY - VKP: RING - FWT
00004 - KA AYE GU J : KAAYEGUJ: KEY - VVA: RING - FWT
00004 - KEH W QSL M : KEHWQSLM: KEY - VLC: RING - FWT
00004 - KF VY RVV Y : KFVYRVVY: KEY - VAX: RING - FWT
00004 - KGB B WH RE : KGBBWHRE: KEY - VQC: RING - FWT
00004 - KS UZ LW IV : KSUZLWIV: KEY - VIH: RING - FWT
00004 - L CGS LP KH : LCGSLPKH: KEY - VRW: RING - FWT
00004 - L CUB WAI H : LCUBWAIH: KEY - VMN: RING - FWT
00004 - L DAH MPU W : LDAHMPUW: KEY - VTT: RING - FWT
00004 - L JYV A HAR : LJYVAHAR: KEY - VWL: RING - FWT
00004 - L KM XU CCP : LKMXUCCP: KEY - VEZ: RING - FWT
00004 - L RUI L RIO : LRUILRIO: KEY - VZL: RING - FWT
00004 - L RY IS YAO : LRYISYAO: KEY - VFY: RING - FWT
00004 - LAN J IVO J : LANJIVOJ: KEY - VED: RING - FWT
00004 - LET ZH RN M : LETZHRNM: KEY - VZN: RING - FWT
00004 - LF MY FU CY : LFMYFUCY: KEY - VRH: RING - FWT
00004 - LH I QB MFA : LHIQBMFA: KEY - VFU: RING - FWT
00004 - LI Y TM BAZ : LIYTMBAZ: KEY - VMJ: RING - FWT
00004 - LIG DM J KZ : LIGDMJKZ: KEY - VQH: RING - FWT
00004 - LJ Z QA LTR : LJZQALTR: KEY - VML: RING - FWT
00004 - LO ERR Z GG : LOERRZGG: KEY - VDW: RING - FWT
00004 - LP YO J TAX : LPYOJTAX: KEY - VCX: RING - FWT
00004 - LR FOE G YO : LRFOEGYO: KEY - VRJ: RING - FWT
00004 - LS N XI KOV : LSNXIKOV: KEY - VOF: RING - FWT
00004 - LS RZ NZ HV : LSRZNZHV: KEY - VPL: RING - FWT
00004 - LW N FICO B : LWNFICOB: KEY - VLY: RING - FWT
00004 - LY L XF TDD : LYLXFTDD: KEY - VBA: RING - FWT
00004 - LYS H TE WD : LYSHTEWD: KEY - VSG: RING - FWT
00004 - M QA KBO UF : MQAKBOUF: KEY - VLT: RING - FWT
00004 - M QT J CONF : MQTJCONF: KEY - VMC: RING - FWT
00004 - MAP OH KM J : MAPOHKMJ: KEY - VHG: RING - FWT
00004 - MAU B WAI J : MAUBWAIJ: KEY - VGI: RING - FWT
00004 - MAX PF ZB J : MAXPFZBJ: KEY - VKU: RING - FWT
00004 - MB ML KY CK : MBMLKYCK: KEY - VWU: RING - FWT
00004 - MDC FL AS W : MDCFLASW: KEY - VJD: RING - FWT
00004 - MFA SL VU Y : MFASLVUY: KEY - VRY: RING - FWT
00004 - MIM S FT CZ : MIMSFTCZ: KEY - VAM: RING - FWT
00004 - MIX G VW BZ : MIXGVWBZ: KEY - VEO: RING - FWT
00004 - MR U AL MIO : MRUALMIO: KEY - VIW: RING - FWT
00004 - MWH W JT LB : MWHWJTLB: KEY - VKT: RING - FWT
00004 - N AFB WHY J : NAFBWHYJ: KEY - VIL: RING - FWT
00004 - N AXB WC BJ : NAXBWCBJ: KEY - VHY: RING - FWT
00004 - N BBS ZZ RK : NBBSZZRK: KEY - VUM: RING - FWT
00004 - N KEI GP GP : NKEIGPGP: KEY - VPM: RING - FWT
00004 - N TTY K PNC : NTTYKPNC: KEY - VGJ: RING - FWT
00004 - NAW XG BQ J : NAWXGBQJ: KEY - VDV: RING - FWT
00004 - NE GD MJ KM : NEGDMJKM: KEY - VRX: RING - FWT
00004 - NG MF GX CE : NGMFGXCE: KEY - VVM: RING - FWT
